,id,Artist(s),Title,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,BMP,Time_Signature,Valence
269,4mxovse33YkdcRcBm7Y5JQ,Mary Poppins Orchestra,Ent'racte: Run Away,0.568,0.635,67813,0.495,0.344,0,0.718,-13.084,1,0.367,122.229,4,0.829
270,61rRJMtIxfhNoELiWBIwPe,Original Australian Cast of Mary Poppins,Brimstone and Treacle (Part 1),0.756,0.541,161826,0.462,0.0,9,0.708,-9.33,1,0.312,86.505,1,0.664
271,5XJVgNWsSoZ8s7cMYhNKAu,Original Australian Cast of Mary Poppins,Let's Go Fly A Kite,0.619,0.448,168800,0.383,0.0,2,0.881,-11.015,1,0.159,122.711,4,0.477
272,4w4bqqGPbJ5n1rNAAYosQu,Original Australian Cast of Mary Poppins,Good For Nothing,0.848,0.392,71933,0.103,5.9e-05,3,0.466,-19.093,1,0.0642,84.79,4,0.118
273,52wf5huxuAeEnUWdL3gLY2,Original Australian Cast of Mary Poppins,Being Mrs Banks (Reprise),0.716,0.374,120253,0.316,0.0,0,0.747,-11.453,1,0.0404,131.891,5,0.189
274,5vXHLz4hWTPvEgkBbmgxiu,Original Australian Cast of Mary Poppins,Brimstone and Treacle (Part 2),0.693,0.501,266266,0.337,0.0,3,0.919,-11.595,1,0.283,94.616,4,0.39
275,2ZDjZT2GqYGwNpvkbqF5wQ,Original Australian Cast of Mary Poppins,Step in Time,0.484,0.45,388426,0.575,0.0,2,0.663,-9.151,1,0.0993,124.502,4,0.361
276,2huJ1t5Esda8A9m8Vcd2vS,Original Australian Cast of Mary Poppins,A Man Has Dreams/A Spoonful of Sugar (Reprise),0.723,0.491,174093,0.181,0.0,3,0.297,-17.913,1,0.389,88.06,4,0.316
277,4XGEIZkiagC0unIKCYpB8b,Original Australian Cast of Mary Poppins,Anything Can Happen,0.745,0.455,252880,0.38,0.0,0,0.665,-10.782,0,0.0932,107.037,4,0.494
278,114DIqaoMRb0LkxNElZIYd,Original Australian Cast of Mary Poppins,The Task Is Done - A Spoonful of Sugar (Reprise),0.821,0.412,121906,0.086,0.0,10,0.547,-19.614,1,0.156,159.554,3,0.129
279,2Tx5ZZcGBMZ2XRj1fkSEHK,Original Australian Cast of Mary Poppins,A Shooting Star,0.445,0.206,109693,0.475,0.0106,4,0.709,-9.82,1,0.0435,75.879,4,0.178
280,4cdOFxD1sUhNArz77ELUVw,Original Australian Cast of Mary Poppins,Bows/Supercalifragilisticexpialidocious (Reprise),0.384,0.351,128360,0.903,0.0,8,0.97,-7.87,1,0.103,74.451,4,0.365
281,70X8KyrI4iKZtFCm1vDu5g,"Charles Strouse,Annie Orchestra,Annie (Original Broadway Cast),Peter Howard",Annie: Overture,0.797,0.421,201360,0.255,0.921,3,0.266,-14.332,1,0.0357,96.67,4,0.585
282,7mZ8hSSAqkNiUBSGe9hB4E,"Charles Strouse,Andrea McArdle,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: Maybe,0.845,0.322,157360,0.102,0.00593,10,0.326,-13.32,1,0.0318,91.173,4,0.192
283,2IetGxzkjAYQsoFtvX0fNA,"Charles Strouse,Andrea McArdle,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: It's the Hard-Knock Life,0.828,0.601,141066,0.287,0.00352,11,0.333,-14.204,1,0.0748,152.281,4,0.543
284,1AXO42HiJSTgPq7KbJAEjp,"Charles Strouse,Andrea McArdle,Annie (Original Broadway Cast),Peter Howard",Annie: Tomorrow,0.781,0.506,127493,0.239,0.0373,6,0.0946,-13.473,1,0.06,92.087,4,0.252
285,1hXjnV4Xo31sCulG5nMJFh,"Charles Strouse,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard","Annie: We'd Like to Thank You, Herbert Hoover",0.856,0.622,147226,0.337,2.41e-06,0,0.125,-13.709,1,0.0841,131.254,4,0.673
286,7JwOvR5x97BVktbgfVXtDG,"Charles Strouse,Annie (Original Broadway Cast),Peter Howard",Annie: Little Girls,0.822,0.611,162973,0.209,1.49e-05,5,0.0635,-13.602,0,0.062,105.738,4,0.562
287,1NktnwKq8p6HEfZZJypNM9,"Charles Strouse,Sandy Faison,Andrea McArdle,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: I Think I'm Gonna Like It Here,0.766,0.711,143000,0.327,1.44e-05,8,0.0542,-13.845,1,0.0778,78.703,4,0.77
288,1tMI4Ky3S64QPd6sn8g884,"Charles Strouse,Reid Shelton,Sandy Faison,Andrea McArdle,Laurie Beechman,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: N.Y.C,0.719,0.424,291400,0.319,0.0,0,0.215,-13.357,0,0.0705,147.224,4,0.473
289,4PKSzfZMSXVONKuRZJs8om,"Charles Strouse,Dorothy Loudon,Robert Fitch,Barbara Erwin,Annie (Original Broadway Cast),Peter Howard",Annie: Easy Street,0.779,0.471,202733,0.395,3.34e-06,2,0.0451,-12.365,1,0.0958,112.824,4,0.417
290,1BcDxvzMGfsiaJq38LQcEU,"Charles Strouse,Sandy Faison,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: You Won't Be an Orphan for Long,0.784,0.633,104933,0.29,0.0,0,0.414,-12.755,1,0.0801,120.435,4,0.643
291,4JnnwxyYZ6OdYRQSqR9QZR,"Charles Strouse,Donald Craig,Laurie Beechman,Edie Cowan,Penny Worth,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: You're Never Fully Dressed Without a Smile,0.922,0.609,186600,0.309,4.73e-05,8,0.0929,-12.515,1,0.09,138.646,4,0.573
292,5pUjJaoayOT9LFpjeqaw9O,"Charles Strouse,Andrea McArdle,Raymond Thorne,Reid Shelton,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: Tomorrow (Reprise),0.773,0.516,143000,0.238,0.000254,1,0.0628,-13.837,1,0.0655,100.792,4,0.506
293,3o0OUBrOaEko0XHvj9rzH3,"Charles Strouse,Reid Shelton,Annie (Original Broadway Cast),Peter Howard",Annie: Something Was Missing,0.935,0.292,222066,0.113,4e-06,0,0.112,-16.861,1,0.0395,149.922,5,0.227
294,400t0stNsKNbXBJal0ZsyE,"Charles Strouse,Andrea McArdle,Reid Shelton,Sandy Faison,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: I Don't Need Anything But You,0.766,0.509,150066,0.385,8.48e-06,2,0.0844,-12.791,1,0.13,181.277,4,0.952
295,2pm83dVcExzrxEV7ixfv7W,"Charles Strouse,Sandy Faison,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: Annie,0.779,0.592,95040,0.303,0.000373,1,0.0815,-12.682,1,0.0288,80.059,4,0.696
296,2BbhEeht8277c7vIeDpSZQ,"Charles Strouse,Andrea McArdle,Reid Shelton,Sandy Faison,Raymond Thorne,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",Annie: A New Deal for Christmas,0.775,0.541,134760,0.37,0.0,7,0.105,-12.011,1,0.0441,74.118,4,0.69
297,4R5nfyCt4rX9KrbjqSx12i,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",Introductory Remarks (Bonus Track),0.993,0.649,117400,0.18,0.0635,0,0.143,-23.412,1,0.0678,130.524,3,0.961
298,6qUB6Xikhi9A3gkwHsVfC3,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",Apples (Bonus Track),0.993,0.673,119133,0.112,0.000296,5,0.131,-21.124,0,0.106,116.623,4,0.846
299,3fbzR2UvJ3YMot0EYE8nBy,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",Introductory Remarks / We Got Annie (Bonus Track),0.994,0.553,134266,0.0872,0.152,10,0.189,-24.44,1,0.0814,148.286,4,0.752
300,6ssFTqk58zGNX8gGr0iF0a,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",Introductory Remarks (Bonus Track),0.995,0.58,38893,0.0987,0.0871,7,0.109,-26.96,1,0.0717,63.104,3,0.864
301,5OGAIHku85EaB2mr0unhRU,"Charles Strouse,Annie (Original Broadway Cast)",Just Wait (Bonus Track),0.993,0.544,67000,0.132,0.00391,1,0.114,-24.042,1,0.0552,133.356,4,0.4
302,7oJFd4oNgM2VedhQWGWMT8,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",Introductory Remarks (Bonus Track),0.994,0.458,29706,0.0895,0.861,0,0.112,-25.914,1,0.0978,183.994,4,0.875
303,0xWZPXgcUF9kLKeMf7MnkB,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",That's the Way It Goes (Bonus Track),0.992,0.594,90400,0.112,0.0691,10,0.112,-22.184,1,0.0631,113.597,4,0.835
304,3lhoYAwU3Roh2A7KWRUehp,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",Introductory Remarks (Bonus Track),0.994,0.607,61160,0.142,0.0664,8,0.174,-25.979,1,0.0961,136.118,4,0.852
305,2Xx9AaRl0DJsamhMkVAgWE,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",Parents (Bonus Track),0.991,0.537,132906,0.12,0.000372,0,0.133,-21.996,0,0.073,77.129,4,0.624
306,56IRXcu9V24RKwQ2YdEddC,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",Introductory Remarks / I've Never Been So Happy (Bonus Track),0.994,0.57,79106,0.0819,0.312,5,0.109,-25.546,1,0.0601,126.24,4,0.553
307,79HDHFfOxbo7GX5WM2lYVv,"Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",Tomorrow (Bonus Track),0.991,0.472,145573,0.135,0.434,10,0.692,-23.893,1,0.122,98.927,4,0.258
308,6ddYJF2w9sLfmq2Pmqxrqg,Alan Menken,Overture,0.503,0.421,72306,0.316,0.724,10,0.115,-11.926,1,0.0333,123.415,4,0.117
309,0inNs7YRnhnDKtXSGyB4RT,"Andrew Keenan-Bolger,Jeremy Jordan",Santa Fe (Prologue),0.853,0.448,185226,0.16,0.0,0,0.101,-14.049,1,0.0438,109.763,1,0.388
310,0odAZMZg7lG5puXviS5Ebh,"Jeremy Jordan,Newsies Original Broadway Cast",Carrying The Banner,0.459,0.485,308413,0.493,0.0,2,0.09,-8.659,1,0.11,151.306,4,0.51
311,1YxbS6FTWcPElSYZ6gdfR7,"John Dossett,Laurie Veldheer,Mark Aldrich,Newsies Original Broadway Cast,Nick Sullivan",The Bottom Line,0.723,0.585,136453,0.293,0.0,7,0.081,-12.057,1,0.337,137.025,4,0.673
312,3k9B5ygUQzpYZPh4AU1AqV,Capathia Jenkins,That's Rich,0.526,0.663,152733,0.316,0.0,5,0.198,-10.261,1,0.0981,133.961,4,0.499
313,42Dsb8F9IUFx9k6scoW27J,"Jeremy Jordan,Julie Foldesi,Laurie Veldheer",I Never Planned On You / Don't Come A-Knocking,0.888,0.475,100520,0.17,0.0,8,0.0491,-13.73,1,0.0446,74.852,4,0.652
314,3LqpgW0Kkz3fG6VdXjQibD,"Jeremy Jordan,Newsies Original Broadway Cast",The World Will Know,0.397,0.678,248773,0.538,0.0,7,0.0517,-7.69,1,0.0357,93.949,4,0.549
315,5hxDy35TUVRXRhI6rSp592,Kara Lindsay,Watch What Happens,0.734,0.65,186960,0.226,0.0,9,0.0877,-11.31,1,0.136,171.775,4,0.741
316,6TAD66xjT5uDiewk9O2dQC,"Ben Fankhauser,Jeremy Jordan,Newsies Original Broadway Cast",Seize The Day,0.566,0.475,322933,0.384,0.0,10,0.0729,-9.527,1,0.05,119.896,4,0.304
317,3IEsZvgBNVSsQA04HEwRVA,Jeremy Jordan,Santa Fe,0.76,0.454,192146,0.294,0.0,7,0.0846,-11.627,1,0.0477,56.909,4,0.288
318,3QZn12WsGUEbhAZaa01uGt,"Ben Fankhauser,Kara Lindsay,Lewis Grosso,Newsies Original Broadway Cast",King Of New York,0.363,0.748,249280,0.561,0.0,0,0.159,-8.188,1,0.163,83.946,4,0.685
319,73wDg7KAIajEsVSA12APvM,"Ben Fankhauser,Jeremy Jordan,Kara Lindsay,Lewis Grosso",Watch What Happens (Reprise),0.669,0.556,113066,0.242,0.0,10,0.211,-10.792,1,0.136,167.807,4,0.682
320,2QeVq7J158szylxItDQXzY,"John Dossett,John E. Brady,Mark Aldrich",The Bottom Line (Reprise),0.503,0.632,57920,0.329,0.0,7,0.151,-13.52,1,0.299,137.709,4,0.331
321,4x5c7CGCGW9QXCpXwoEB4r,"Newsies Original Broadway Cast,Tommy Bracco",Brooklyn's Here,0.522,0.641,113480,0.535,0.0,7,0.102,-8.003,1,0.0883,138.711,4,0.644
322,4kin4clo4ALSnwb33SYsdE,"Jeremy Jordan,Kara Lindsay",Something To Believe In,0.438,0.476,211693,0.301,4.29e-06,7,0.099,-10.522,1,0.0297,131.777,4,0.272
323,0anSiC1KeOLZOkDT8UMxTX,"Alan Menken,Jack Feldman,Jeremy Jordan,Ben Fankhauser,Kara Lindsay,Ryan Breslin,Newsies Original Broadway Cast",Once And For All,0.354,0.473,241320,0.491,0.0,4,0.0837,-10.391,0,0.104,168.057,4,0.216
324,7ycmJdl30upWRaaQSdzmOU,"Jeremy Jordan,Newsies Original Broadway Cast",Finale,0.549,0.391,154733,0.361,0.0,0,0.035,-10.468,1,0.0908,148.821,4,0.39
325,5s5RWM20nO50Ixe2et4uNu,"Barrett Wilbert Weed,Katie Ladner,Alice Lee,Jessica Keenan Wynn,Elle McLemore",Beautiful,0.685,0.564,499106,0.389,0.0,1,0.135,-8.169,1,0.179,94.887,4,0.5
326,13Soih2NRLeDx8Unbr22mx,"Jessica Keenan Wynn,Alice Lee,Elle McLemore",Candy Store,0.585,0.728,172826,0.525,0.0,1,0.0962,-5.91,0,0.171,141.855,4,0.779
327,0ChcE4uENOGTEthE5dGaXX,Barrett Wilbert Weed,Fight for Me,0.58,0.337,155493,0.326,0.0,3,0.216,-8.717,1,0.0309,98.552,4,0.117
328,0QCM97jGFzXZCxsWm3sgQ5,"Ryan McCartan,Barrett Wilbert Weed",Freeze Your Brain,0.688,0.499,173506,0.45,0.0,8,0.0645,-8.201,1,0.0544,134.932,4,0.36
329,6NqatMVtEM2iB4FcLGFxrN,"Jon Eidson,Evan Todd,Barrett Wilbert Weed,Jessica Keenan Wynn,Alice Lee",Big Fun,0.538,0.864,254666,0.681,0.0,8,0.555,-6.032,1,0.232,118.061,4,0.734
330,5L5N8YOsBxdzR9h9sudBgG,"Barrett Wilbert Weed,Ryan McCartan",Dead Girl Walking,0.518,0.537,204613,0.664,0.0,3,0.0665,-6.503,1,0.0951,106.198,4,0.563
331,4KgQ3D90ZBCUkzH1F0CNsX,"Jessica Keenan Wynn,Daniel Cooney,Dan Domenech,AJ Meijer,Michelle Duffy",The Me Inside of Me,0.839,0.529,315946,0.33,0.0,10,0.0916,-9.333,0,0.0588,111.131,4,0.489
332,612SYVkgQ1cbMSkSPIjb36,"Evan Todd,Jon Eidson,Barrett Wilbert Weed,Alice Lee,Elle McLemore",Blue,0.637,0.757,167853,0.704,0.0,6,0.188,-5.203,0,0.0604,107.974,4,0.763
333,7yxJmjusZamXwg4mZdnHxa,"Ryan McCartan,Barrett Wilbert Weed,Jon Eidson,Evan Todd",Our Love Is God,0.794,0.423,318360,0.23,0.0,9,0.0872,-14.205,1,0.0859,80.854,4,0.211
334,5zkR2vfAGuzLeOL7MNKYvk,"Anthony Crivello,Daniel Cooney",My Dead Gay Son,0.677,0.671,222080,0.628,0.0,1,0.321,-6.417,1,0.239,120.815,4,0.744
335,2p0FjrYZlNhEejQOLXHP2n,"Barrett Wilbert Weed,Ryan McCartan",Seventeen,0.662,0.336,191533,0.217,0.0,9,0.315,-9.4,1,0.0487,77.158,4,0.302
336,0YmK2XraSa4UQR07q4FQvR,"Michelle Duffy,AJ Meijer,Rachel Flynn,Dustin Sullivan,Charissa Hogeland",Shine a Light,0.467,0.749,151893,0.77,0.0,9,0.0651,-4.959,1,0.106,111.968,4,0.856
337,4cyGUA2c0C6unSxfbCqMaO,Elle McLemore,Lifeboat,0.747,0.453,99533,0.235,0.000161,7,0.102,-10.099,0,0.0321,82.073,4,0.448
338,1ddHu7EaziwvG3VN0kSpGd,"Alice Lee,Elle McLemore",Shine a Light (Reprise),0.405,0.778,42173,0.601,0.0,1,0.14,-5.376,0,0.0549,121.813,4,0.966
339,5KnCJAjo5FsmY4idAKGXDZ,Katie Ladner,Kindergarten Boyfriend,0.884,0.397,228720,0.189,0.0,5,0.182,-11.159,1,0.0692,82.487,4,0.192
340,2zmuNa0k9apz1QQGk3ClQb,"Jessica Keenan Wynn,Evan Todd,Jon Eidson,Barrett Wilbert Weed,Michelle Duffy",Yo Girl,0.706,0.692,106373,0.426,0.0,1,0.593,-8.706,1,0.155,104.303,3,0.6
341,6YYeBYEpkiR84eCDNPBDoF,"Ryan McCartan,Barrett Wilbert Weed,Michelle Duffy",Meant to Be Yours,0.514,0.505,205826,0.589,0.0,6,0.058,-6.916,1,0.0852,99.648,4,0.585
342,0ZwCQw4tzcMGq8wZpx1KjX,"Barrett Wilbert Weed,Michelle Duffy,Daniel Cooney,Ryan McCartan,Elle McLemore",Dead Girl Walking (Reprise),0.403,0.745,166600,0.6,0.0,8,0.0595,-7.285,1,0.18,110.275,4,0.706
343,1nMI7HkE0NOnuGMLP6MH6r,"Barrett Wilbert Weed,Ryan McCartan",I Am Damaged,0.77,0.56,86520,0.213,0.0,4,0.349,-12.029,1,0.276,81.855,4,0.336
344,7APBZfwOZRSDmkskR8yrdP,"Barrett Wilbert Weed,Alice Lee,Katie Ladner,Elle McLemore",Seventeen (Reprise),0.728,0.328,164186,0.449,0.0,8,0.0499,-8.09,1,0.071,153.2,4,0.558
345,0z5QvYyZ7hJ43Aa2bp2N31,"Barrett Wilbert Weed,Grey Henson",A Cautionary Tale,0.00838,0.554,96000,0.738,0.0,2,0.551,-4.21,0,0.0403,105.003,4,0.425
346,53sz4K5pKUWMINwSgD5peH,"Erika Henningsen,Original Broadway Cast of Mean Girls",It Roars,0.119,0.537,211120,0.753,0.0,10,0.161,-4.952,1,0.0609,107.352,4,0.579
347,0MeZrItVxB77JoApl5rUrN,"Grey Henson,Barrett Wilbert Weed,Erika Henningsen,Original Broadway Cast of Mean Girls",Where Do You Belong?,0.45,0.456,293186,0.719,0.0,10,0.153,-5.405,1,0.138,143.529,4,0.482
348,4QNuz0m2QCn2Yw1sCUNIS2,"Grey Henson,Barrett Wilbert Weed,Taylor Louderman,Ashley Park,Kate Rockwell,Erika Henningsen",Meet The Plastics,0.468,0.44,257920,0.584,0.0,11,0.651,-4.511,1,0.0844,159.66,4,0.384
349,2fB3nWTsj1Aba2oJsAiTck,"Erika Henningsen,Original Broadway Cast of Mean Girls",Stupid With Love,0.394,0.791,177133,0.481,0.0,0,0.0376,-7.26,1,0.0705,121.96,4,0.659
350,03uQyt8Bdnt2paQgCWZl5v,"Barrett Wilbert Weed,Erika Henningsen",Apex Predator,0.091,0.656,194280,0.804,0.0,0,0.297,-4.35,1,0.0894,111.96,4,0.489
351,0jiaQJfyTwieg6t30SP9xS,Ashley Park,What's Wrong With Me?,0.864,0.367,124226,0.241,0.0,0,0.125,-10.429,1,0.0349,123.15,3,0.383
352,5AWmfB2DvoJ5qVRFX4bVmW,"Kyle Selig,Erika Henningsen",Stupid With Love (Reprise),0.513,0.631,85146,0.211,0.0,0,0.186,-9.787,1,0.163,80.321,3,0.672
353,4A1GfEVOELS3vo4tSa6bts,"Kate Rockwell,Original Broadway Cast of Mean Girls",Sexy,0.0726,0.816,215000,0.633,7.49e-06,8,0.224,-6.378,1,0.11,134.012,4,0.403
354,1zyrjK69LRZCvEmUtJUbsT,"Taylor Louderman,Kyle Selig,Original Broadway Cast of Mean Girls",Someone Gets Hurt,0.134,0.271,187106,0.687,0.0,11,0.233,-4.368,0,0.0542,149.772,4,0.317
355,6uUE5S0ZYveiVxl05XIH7G,"Grey Henson,Barrett Wilbert Weed,Erika Henningsen,Original Broadway Cast of Mean Girls",Revenge Party,0.241,0.525,306346,0.702,0.0,8,0.217,-4.747,1,0.365,99.787,3,0.653
356,15O3cEqfhnudkoMfZcJ7XV,"Erika Henningsen,Ashley Park,Kate Rockwell,Original Broadway Cast of Mean Girls",Fearless,0.0508,0.357,251080,0.699,2.85e-06,7,0.403,-5.173,1,0.0501,147.477,4,0.229
357,3IpOgKkvF7z0SZ9TaPovTy,"Grey Henson,Kate Rockwell,Original Broadway Cast of Mean Girls",Stop,0.387,0.6,290000,0.502,0.0,5,0.184,-6.231,1,0.179,169.719,4,0.696
358,2mKwJdkejPRSH5uan5lNjo,"Kerry Butler,Ashley Park",What's Wrong With Me? (Reprise),0.787,0.391,110160,0.224,0.0,0,0.181,-8.37,1,0.0349,129.35,3,0.274
359,3RUMYJ7hRzZA5Qzf4QlfCz,"Cheech Manohar,Erika Henningsen,Ashley Park,Kate Rockwell,Original Broadway Cast of Mean Girls",Whose House Is This?,0.0389,0.823,156146,0.886,9.45e-06,9,0.826,-4.851,1,0.159,101.007,4,0.59
360,0A8HsvOQDZwok0iyMflSdW,"Erika Henningsen,Kyle Selig",More Is Better,0.798,0.368,200053,0.384,0.0,0,0.0836,-8.068,1,0.0436,74.031,3,0.351
361,1piXWeTvZCGO8GAvJHYUPc,"Barrett Wilbert Weed,Grey Henson",Someone Gets Hurt (Reprise),0.161,0.503,49213,0.517,0.0,6,0.0958,-5.497,1,0.0953,145.979,4,0.213
362,3iISGrl3JKqPQ4GLqPjVkt,"Taylor Louderman,Original Broadway Cast of Mean Girls",World Burn,0.164,0.242,203040,0.731,1.21e-06,8,0.292,-4.828,0,0.0833,180.057,4,0.265
363,5cesclKWAhsCcZJDBhkWaa,"Barrett Wilbert Weed,Original Broadway Cast of Mean Girls",I'd Rather Be Me,0.0956,0.679,170226,0.803,0.0,4,0.27,-3.326,1,0.125,140.033,4,0.808
364,42kiFUenq5MVKpmCwjh1Cu,"Erika Henningsen,Kerry Butler,Cheech Manohar,Mathletes,Original Broadway Cast of Mean Girls",Do This Thing,0.1,0.555,213560,0.74,0.0,8,0.167,-4.523,1,0.129,102.479,4,0.618
365,21bID4wyC6UVdtmVMxRbUW,"Erika Henningsen,Original Broadway Cast of Mean Girls",I See Stars,0.133,0.355,228973,0.755,0.0,9,0.115,-4.165,1,0.0702,146.143,4,0.238
366,1gKBH5jwZxRAZ7HBb22rO1,Original Broadway Cast of Frozen,Vuelie / Let the Sun Shine On - From Frozen: The Broadway Musical,0.457,0.313,274413,0.347,0.0,3,0.314,-9.198,1,0.0356,88.715,4,0.265
367,6MOR2DMVGoiIa9bDxr2b0b,"Brooklyn Nelson,Audrey Bennett",A Little Bit of You - From Frozen: The Broadway Musical,0.915,0.513,116320,0.233,0.0,4,0.0997,-9.073,1,0.107,172.205,3,0.53
368,2AAnUDnUEcGHyAF3u8Hjan,"Mattea Conforti,Ayla Schwartz,Patti Murin,Caissie Levy",Do You Want to Build a Snowman? - From Frozen: The Broadway Musical,0.757,0.398,220840,0.207,4.71e-06,3,0.259,-13.469,1,0.0669,73.738,4,0.234
369,0Q5yE7tSWIivttXFd9cMxR,"Patti Murin,Caissie Levy,Original Broadway Cast of Frozen",For the First Time in Forever - From Frozen: The Broadway Musical,0.564,0.437,254160,0.365,0.0,6,0.709,-7.477,1,0.0314,99.174,4,0.354
370,6DS4DJnF7GIdW2R7x20dPG,John Riddle,Hans of the Southern Isles - From Frozen: The Broadway Musical,0.811,0.375,95333,0.097,1.04e-06,7,0.0619,-16.542,1,0.0435,146.964,5,0.378
371,5yvW6ctZVMEEfIQS4lje2i,Original Broadway Cast of Frozen,Queen Anointed - From Frozen: The Broadway Musical,0.973,0.28,86920,0.31,0.0,9,0.602,-14.53,1,0.0529,124.026,4,0.119
372,6xmVDUcdzkiTEXAWJXIINR,"Caissie Levy,Original Broadway Cast of Frozen",Dangerous to Dream - From Frozen: The Broadway Musical,0.786,0.313,303893,0.285,0.0,9,0.046,-8.435,1,0.0326,139.104,4,0.222
373,28d3XyYdrWWPQ9HNAPuteZ,"Patti Murin,John Riddle",Love Is an Open Door - From Frozen: The Broadway Musical,0.132,0.564,190440,0.562,0.0,6,0.0938,-6.59,0,0.0664,103.767,4,0.505
374,1hFMEuoqhXCvZwdiPtbegd,Jelani Alladin,Reindeer(s) Are Better Than People - From Frozen: The Broadway Musical,0.801,0.437,54720,0.135,0.0,2,0.187,-15.035,1,0.0507,140.77,4,0.337
375,5jRNnH8oSlUfN6pJUvk6ju,"Patti Murin,Jelani Alladin",What Do You Know About Love? - From Frozen: The Broadway Musical,0.32,0.627,278226,0.53,0.0,10,0.169,-6.398,1,0.0539,113.6,4,0.577
376,7hEpHAERrOuwb1kz23y1aS,Greg Hildreth,In Summer - From Frozen: The Broadway Musical,0.325,0.459,118120,0.308,0.0,5,0.503,-10.214,1,0.31,83.341,4,0.679
377,76oM5GLasSF3vUSVrlZQ44,"John Riddle,Robert Creighton,Original Broadway Cast of Frozen",Hans of the Southern Isles (Reprise) - From Frozen: The Broadway Musical,0.545,0.358,136600,0.411,0.0,0,0.335,-8.53,1,0.0778,80.793,1,0.361
378,68qA74EO9cxzSWJwmOjmQR,Caissie Levy,Let It Go - From Frozen: The Broadway Musical,0.32,0.584,226866,0.431,0.0,7,0.137,-5.358,1,0.0315,137.032,4,0.123
379,6OQPRssA9NnxypcQbYoWv4,"Kevin Del Aguila,Jelani Alladin,Patti Murin,Greg Hildreth,Original Broadway Cast of Frozen",Hygge - From Frozen: The Broadway Musical,0.555,0.582,370626,0.472,0.0,9,0.164,-7.039,1,0.415,139.153,3,0.561
380,7p5wRYLG1jNnObaN8QwSXy,"Caissie Levy,Patti Murin",For the First Time in Forever (Reprise) - From Frozen: The Broadway Musical,0.741,0.39,173200,0.318,0.0,9,0.0761,-9.553,1,0.0489,98.779,3,0.146
381,5vJnrb0MsJywR3LfSQQlhd,"Olivia Phillip,Timothy Hughes,Greg Hildreth,Original Broadway Cast of Frozen",Fixer Upper - From Frozen: The Broadway Musical,0.148,0.483,222293,0.672,0.0,8,0.542,-5.279,1,0.14,102.215,4,0.536
382,63s0bzZKeVPQkUgWO6la66,Jelani Alladin,Kristoff Lullaby - From Frozen: The Broadway Musical,0.764,0.388,103213,0.192,0.0,7,0.132,-17.278,1,0.0348,105.101,3,0.356
383,05om7Ac9m7wKq1rHn4sHQh,"Caissie Levy,John Riddle,Original Broadway Cast of Frozen",Monster - From Frozen: The Broadway Musical,0.214,0.41,222653,0.457,0.0,0,0.108,-5.622,1,0.0381,91.927,4,0.147
384,5LBKT2mbkMbsVOWmurRqYy,Patti Murin,True Love - From Frozen: The Broadway Musical,0.821,0.325,174533,0.253,0.0,10,0.111,-10.255,1,0.0404,172.951,1,0.169
385,0nTApgZlgDcAE2kXpCnOZJ,"Patti Murin,Jelani Alladin,Caissie Levy,John Riddle,Original Broadway Cast of Frozen",Colder by the Minute - From Frozen: The Broadway Musical,0.251,0.29,241320,0.446,0.0,8,0.356,-7.869,1,0.0529,76.133,4,0.213
386,70WTDlNd2j6AxbINMgwThJ,Original Broadway Cast of Frozen,Finale / Let It Go - From Frozen: The Broadway Musical,0.38,0.199,151520,0.26,0.0,7,0.0456,-8.411,1,0.0312,67.692,4,0.0677
387,6KB2dM5MHzzBLXuK9PXQiN,"Greg Hildreth,Jelani Alladin,Patti Murin",When Everything Falls Apart - From Frozen: The Broadway Musical / Outtake,0.416,0.549,238573,0.419,0.0,6,0.0689,-7.289,0,0.155,147.768,4,0.58
388,37O6Vz2nkM3PXdgAnqEGpT,"Mindi Dickstein,Jason Howland,'Little Women' Original Broadway Cast",Overture,0.856,0.527,54533,0.417,0.806,9,0.116,-8.653,0,0.0351,73.919,4,0.293
