Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5pUjJaoayOT9LFpjeqaw9O,"1HO6dUh3pea34OKnmsmjQx,74AUP6Y3N7vo7s043wFa0m,15ukRDHrzQ6Cr2YtateSGD,01IroghSDwBEpQz0NWzzdP,33ZSaFw5GFobPM0X2je6yd,3RreZNGP8ixMXsm1iHabA3,6kSSIddrp6LMEAUfbiacVv","Annie: Tomorrow (Reprise)","Annie (Original Broadway Cast Recording)","Charles Strouse,Andrea McArdle,Raymond Thorne,Reid Shelton,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",1972,143000,24,spotify:user:gloomyarcher383,2020-08-11T12:09:30Z,"broadway",0.516,0.238,1,-13.837,1,0.0655,0.773,0.000254,0.0628,0.506,100.792,4
3o0OUBrOaEko0XHvj9rzH3,"1HO6dUh3pea34OKnmsmjQx,01IroghSDwBEpQz0NWzzdP,3RreZNGP8ixMXsm1iHabA3,6kSSIddrp6LMEAUfbiacVv","Annie: Something Was Missing","Annie (Original Broadway Cast Recording)","Charles Strouse,Reid Shelton,Annie (Original Broadway Cast),Peter Howard",1972,222066,20,spotify:user:gloomyarcher383,2020-08-11T12:09:34Z,"broadway",0.292,0.113,0,-16.861,1,0.0395,0.935,0.000004,0.112,0.227,149.922,5
400t0stNsKNbXBJal0ZsyE,"1HO6dUh3pea34OKnmsmjQx,74AUP6Y3N7vo7s043wFa0m,01IroghSDwBEpQz0NWzzdP,6jyjQl53qAMOyaaEzHDLtL,33ZSaFw5GFobPM0X2je6yd,3RreZNGP8ixMXsm1iHabA3,6kSSIddrp6LMEAUfbiacVv","Annie: I Don't Need Anything But You","Annie (Original Broadway Cast Recording)","Charles Strouse,Andrea McArdle,Reid Shelton,Sandy Faison,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",1972,150066,27,spotify:user:gloomyarcher383,2020-08-11T12:09:38Z,"broadway",0.509,0.385,2,-12.791,1,0.13,0.766,0.00000848,0.0844,0.952,181.277,4
2pm83dVcExzrxEV7ixfv7W,"1HO6dUh3pea34OKnmsmjQx,6jyjQl53qAMOyaaEzHDLtL,33ZSaFw5GFobPM0X2je6yd,3RreZNGP8ixMXsm1iHabA3,6kSSIddrp6LMEAUfbiacVv","Annie: Annie","Annie (Original Broadway Cast Recording)","Charles Strouse,Sandy Faison,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",1972,95040,20,spotify:user:gloomyarcher383,2020-08-11T12:09:45Z,"broadway",0.592,0.303,1,-12.682,1,0.0288,0.779,0.000373,0.0815,0.696,80.059,4
2BbhEeht8277c7vIeDpSZQ,"1HO6dUh3pea34OKnmsmjQx,74AUP6Y3N7vo7s043wFa0m,01IroghSDwBEpQz0NWzzdP,6jyjQl53qAMOyaaEzHDLtL,15ukRDHrzQ6Cr2YtateSGD,33ZSaFw5GFobPM0X2je6yd,3RreZNGP8ixMXsm1iHabA3,6kSSIddrp6LMEAUfbiacVv","Annie: A New Deal for Christmas","Annie (Original Broadway Cast Recording)","Charles Strouse,Andrea McArdle,Reid Shelton,Sandy Faison,Raymond Thorne,Annie Ensemble,Annie (Original Broadway Cast),Peter Howard",1972,134760,19,spotify:user:gloomyarcher383,2020-08-11T12:09:49Z,"broadway",0.541,0.37,7,-12.011,1,0.0441,0.775,0,0.105,0.69,74.118,4
4R5nfyCt4rX9KrbjqSx12i,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","Introductory Remarks (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,117400,16,spotify:user:gloomyarcher383,2020-08-11T12:09:54Z,"broadway",0.649,0.18,0,-23.412,1,0.0678,0.993,0.0635,0.143,0.961,130.524,3
6qUB6Xikhi9A3gkwHsVfC3,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","Apples (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,119133,16,spotify:user:gloomyarcher383,2020-08-11T12:10:00Z,"broadway",0.673,0.112,5,-21.124,0,0.106,0.993,0.000296,0.131,0.846,116.623,4
3fbzR2UvJ3YMot0EYE8nBy,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","Introductory Remarks / We Got Annie (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,134266,14,spotify:user:gloomyarcher383,2020-08-11T12:10:05Z,"broadway",0.553,0.0872,10,-24.44,1,0.0814,0.994,0.152,0.189,0.752,148.286,4
6ssFTqk58zGNX8gGr0iF0a,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","Introductory Remarks (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,38893,11,spotify:user:gloomyarcher383,2020-08-11T12:10:09Z,"broadway",0.58,0.0987,7,-26.96,1,0.0717,0.995,0.0871,0.109,0.864,63.104,3
5OGAIHku85EaB2mr0unhRU,"1HO6dUh3pea34OKnmsmjQx,3RreZNGP8ixMXsm1iHabA3","Just Wait (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,Annie (Original Broadway Cast)",1972,67000,11,spotify:user:gloomyarcher383,2020-08-11T12:10:15Z,"broadway",0.544,0.132,1,-24.042,1,0.0552,0.993,0.00391,0.114,0.4,133.356,4
7oJFd4oNgM2VedhQWGWMT8,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","Introductory Remarks (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,29706,0,spotify:user:gloomyarcher383,2020-08-11T12:10:20Z,"broadway",0.458,0.0895,0,-25.914,1,0.0978,0.994,0.861,0.112,0.875,183.994,4
0xWZPXgcUF9kLKeMf7MnkB,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","That's the Way It Goes (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,90400,12,spotify:user:gloomyarcher383,2020-08-11T12:10:27Z,"broadway",0.594,0.112,10,-22.184,1,0.0631,0.992,0.0691,0.112,0.835,113.597,4
3lhoYAwU3Roh2A7KWRUehp,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","Introductory Remarks (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,61160,11,spotify:user:gloomyarcher383,2020-08-11T12:10:31Z,"broadway",0.607,0.142,8,-25.979,1,0.0961,0.994,0.0664,0.174,0.852,136.118,4
2Xx9AaRl0DJsamhMkVAgWE,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","Parents (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,132906,11,spotify:user:gloomyarcher383,2020-08-11T12:10:36Z,"broadway",0.537,0.12,0,-21.996,0,0.073,0.991,0.000372,0.133,0.624,77.129,4
56IRXcu9V24RKwQ2YdEddC,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","Introductory Remarks / I've Never Been So Happy (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,79106,11,spotify:user:gloomyarcher383,2020-08-11T12:10:41Z,"broadway",0.57,0.0819,5,-25.546,1,0.0601,0.994,0.312,0.109,0.553,126.24,4
79HDHFfOxbo7GX5WM2lYVv,"1HO6dUh3pea34OKnmsmjQx,719ecBJXBS9CW9kumYz5Tn,3RreZNGP8ixMXsm1iHabA3","Tomorrow (Bonus Track)","Annie (Original Broadway Cast Recording)","Charles Strouse,MARTIN CHARNIN,Annie (Original Broadway Cast)",1972,145573,15,spotify:user:gloomyarcher383,2020-08-11T12:10:46Z,"broadway",0.472,0.135,10,-23.893,1,0.122,0.991,0.434,0.692,0.258,98.927,4
6ddYJF2w9sLfmq2Pmqxrqg,"5sy77gt4bfsLcSQ8GIe4ZZ","Overture","Newsies (Original Broadway Cast Recording)","Alan Menken",2012-05-15,72306,0,spotify:user:gloomyarcher383,2020-08-12T04:56:23Z,"broadway,movie tunes,orchestral soundtrack",0.421,0.316,10,-11.926,1,0.0333,0.503,0.724,0.115,0.117,123.415,4
0inNs7YRnhnDKtXSGyB4RT,"135ECACgfPZyb5uPdfLNmp,0vKWxtht5v5MoAu4DID0Ub","Santa Fe (Prologue)","Newsies (Original Broadway Cast Recording)","Andrew Keenan-Bolger,Jeremy Jordan",2012-05-15,185226,0,spotify:user:gloomyarcher383,2020-08-12T04:56:28Z,"show tunes",0.448,0.16,0,-14.049,1,0.0438,0.853,0,0.101,0.388,109.763,1
0odAZMZg7lG5puXviS5Ebh,"0vKWxtht5v5MoAu4DID0Ub,6yTc5YHDriVSWYq8vPA4Xi","Carrying The Banner","Newsies (Original Broadway Cast Recording)","Jeremy Jordan,Newsies Original Broadway Cast",2012-05-15,308413,0,spotify:user:gloomyarcher383,2020-08-12T04:56:32Z,"show tunes,broadway",0.485,0.493,2,-8.659,1,0.11,0.459,0,0.09,0.51,151.306,4
1YxbS6FTWcPElSYZ6gdfR7,"5bu6Kp2R5zA1q77tBqv6d8,7damx5zFxzwAtYI8NoZs3D,6H3rymDLBKfT2CFkrBugvG,6yTc5YHDriVSWYq8vPA4Xi,01XzZKtVMoECwgySr4juMB","The Bottom Line","Newsies (Original Broadway Cast Recording)","John Dossett,Laurie Veldheer,Mark Aldrich,Newsies Original Broadway Cast,Nick Sullivan",2012-05-15,136453,0,spotify:user:gloomyarcher383,2020-08-12T04:56:37Z,"show tunes,broadway",0.585,0.293,7,-12.057,1,0.337,0.723,0,0.081,0.673,137.025,4
3k9B5ygUQzpYZPh4AU1AqV,"5H1CXdmI54UYSyddUJuwAG","That's Rich","Newsies (Original Broadway Cast Recording)","Capathia Jenkins",2012-05-15,152733,0,spotify:user:gloomyarcher383,2020-08-12T04:56:43Z,"",0.663,0.316,5,-10.261,1,0.0981,0.526,0,0.198,0.499,133.961,4
42Dsb8F9IUFx9k6scoW27J,"0vKWxtht5v5MoAu4DID0Ub,4Mkow12Cm5Sn25Yupr5OO5,7damx5zFxzwAtYI8NoZs3D","I Never Planned On You / Don't Come A-Knocking","Newsies (Original Broadway Cast Recording)","Jeremy Jordan,Julie Foldesi,Laurie Veldheer",2012-05-15,100520,0,spotify:user:gloomyarcher383,2020-08-12T04:56:49Z,"show tunes",0.475,0.17,8,-13.73,1,0.0446,0.888,0,0.0491,0.652,74.852,4
3LqpgW0Kkz3fG6VdXjQibD,"0vKWxtht5v5MoAu4DID0Ub,6yTc5YHDriVSWYq8vPA4Xi","The World Will Know","Newsies (Original Broadway Cast Recording)","Jeremy Jordan,Newsies Original Broadway Cast",2012-05-15,248773,0,spotify:user:gloomyarcher383,2020-08-12T04:56:53Z,"show tunes,broadway",0.678,0.538,7,-7.69,1,0.0357,0.397,0,0.0517,0.549,93.949,4
5hxDy35TUVRXRhI6rSp592,"4wwo2P1bzRnLwJwjHrbZnv","Watch What Happens","Newsies (Original Broadway Cast Recording)","Kara Lindsay",2012-05-15,186960,0,spotify:user:gloomyarcher383,2020-08-12T04:56:59Z,"broadway,show tunes",0.65,0.226,9,-11.31,1,0.136,0.734,0,0.0877,0.741,171.775,4
6TAD66xjT5uDiewk9O2dQC,"46yt6WJsgzPiAtnCe809UV,0vKWxtht5v5MoAu4DID0Ub,6yTc5YHDriVSWYq8vPA4Xi","Seize The Day","Newsies (Original Broadway Cast Recording)","Ben Fankhauser,Jeremy Jordan,Newsies Original Broadway Cast",2012-05-15,322933,0,spotify:user:gloomyarcher383,2020-08-12T04:57:04Z,"broadway,show tunes",0.475,0.384,10,-9.527,1,0.05,0.566,0,0.0729,0.304,119.896,4
3IEsZvgBNVSsQA04HEwRVA,"0vKWxtht5v5MoAu4DID0Ub","Santa Fe","Newsies (Original Broadway Cast Recording)","Jeremy Jordan",2012-05-15,192146,0,spotify:user:gloomyarcher383,2020-08-12T04:57:09Z,"show tunes",0.454,0.294,7,-11.627,1,0.0477,0.76,0,0.0846,0.288,56.909,4
3QZn12WsGUEbhAZaa01uGt,"46yt6WJsgzPiAtnCe809UV,4wwo2P1bzRnLwJwjHrbZnv,5vvYcbbCA8f7UOpxD2mVBW,6yTc5YHDriVSWYq8vPA4Xi","King Of New York","Newsies (Original Broadway Cast Recording)","Ben Fankhauser,Kara Lindsay,Lewis Grosso,Newsies Original Broadway Cast",2012-05-15,249280,0,spotify:user:gloomyarcher383,2020-08-12T04:57:13Z,"broadway,show tunes",0.748,0.561,0,-8.188,1,0.163,0.363,0,0.159,0.685,83.946,4
73wDg7KAIajEsVSA12APvM,"46yt6WJsgzPiAtnCe809UV,0vKWxtht5v5MoAu4DID0Ub,4wwo2P1bzRnLwJwjHrbZnv,5vvYcbbCA8f7UOpxD2mVBW","Watch What Happens (Reprise)","Newsies (Original Broadway Cast Recording)","Ben Fankhauser,Jeremy Jordan,Kara Lindsay,Lewis Grosso",2012-05-15,113066,0,spotify:user:gloomyarcher383,2020-08-12T04:57:20Z,"broadway,show tunes",0.556,0.242,10,-10.792,1,0.136,0.669,0,0.211,0.682,167.807,4
2QeVq7J158szylxItDQXzY,"5bu6Kp2R5zA1q77tBqv6d8,2fKMzskpvJyT6qsih7vU8q,6H3rymDLBKfT2CFkrBugvG","The Bottom Line (Reprise)","Newsies (Original Broadway Cast Recording)","John Dossett,John E. Brady,Mark Aldrich",2012-05-15,57920,0,spotify:user:gloomyarcher383,2020-08-12T04:57:25Z,"show tunes",0.632,0.329,7,-13.52,1,0.299,0.503,0,0.151,0.331,137.709,4
4x5c7CGCGW9QXCpXwoEB4r,"6yTc5YHDriVSWYq8vPA4Xi,04IdyuRj77PlwlevrpEAfY","Brooklyn's Here","Newsies (Original Broadway Cast Recording)","Newsies Original Broadway Cast,Tommy Bracco",2012-05-15,113480,0,spotify:user:gloomyarcher383,2020-08-12T04:57:30Z,"broadway,show tunes",0.641,0.535,7,-8.003,1,0.0883,0.522,0,0.102,0.644,138.711,4
4kin4clo4ALSnwb33SYsdE,"0vKWxtht5v5MoAu4DID0Ub,4wwo2P1bzRnLwJwjHrbZnv","Something To Believe In","Newsies (Original Broadway Cast Recording)","Jeremy Jordan,Kara Lindsay",2012-05-15,211693,0,spotify:user:gloomyarcher383,2020-08-12T04:57:34Z,"show tunes,broadway",0.476,0.301,7,-10.522,1,0.0297,0.438,0.00000429,0.099,0.272,131.777,4
0anSiC1KeOLZOkDT8UMxTX,"5sy77gt4bfsLcSQ8GIe4ZZ,1tIPA8eW9kAgA4CUmDteqh,0vKWxtht5v5MoAu4DID0Ub,46yt6WJsgzPiAtnCe809UV,4wwo2P1bzRnLwJwjHrbZnv,5MssZ6nND7vr5T2Ml8Jhpy,6yTc5YHDriVSWYq8vPA4Xi","Once And For All","Newsies (Original Broadway Cast Recording)","Alan Menken,Jack Feldman,Jeremy Jordan,Ben Fankhauser,Kara Lindsay,Ryan Breslin,Newsies Original Broadway Cast",2012-05-15,241320,0,spotify:user:gloomyarcher383,2020-08-12T04:57:40Z,"broadway,movie tunes,orchestral soundtrack,show tunes",0.473,0.491,4,-10.391,0,0.104,0.354,0,0.0837,0.216,168.057,4
7ycmJdl30upWRaaQSdzmOU,"0vKWxtht5v5MoAu4DID0Ub,6yTc5YHDriVSWYq8vPA4Xi","Finale","Newsies (Original Broadway Cast Recording)","Jeremy Jordan,Newsies Original Broadway Cast",2012-05-15,154733,0,spotify:user:gloomyarcher383,2020-08-12T04:57:45Z,"show tunes,broadway",0.391,0.361,0,-10.468,1,0.0908,0.549,0,0.035,0.39,148.821,4
5s5RWM20nO50Ixe2et4uNu,"5yCkSShz4MTqE4Lp6fVZMz,6u0kZHLrtCxD7vEqIO5Knt,5pESuWfJEKxJdEEhZKFDC5,5U2zidY0OdTB6P5axinwOZ,6Mbytr4DD854L4vp4J1LEj","Beautiful","Heathers: The Musical (World Premiere Cast Recording)","Barrett Wilbert Weed,Katie Ladner,Alice Lee,Jessica Keenan Wynn,Elle McLemore",2014-06-10,499106,59,spotify:user:gloomyarcher383,2020-08-12T04:57:52Z,"broadway,show tunes",0.564,0.389,1,-8.169,1,0.179,0.685,0,0.135,0.5,94.887,4
13Soih2NRLeDx8Unbr22mx,"5U2zidY0OdTB6P5axinwOZ,5pESuWfJEKxJdEEhZKFDC5,6Mbytr4DD854L4vp4J1LEj","Candy Store","Heathers: The Musical (World Premiere Cast Recording)","Jessica Keenan Wynn,Alice Lee,Elle McLemore",2014-06-10,172826,66,spotify:user:gloomyarcher383,2020-08-12T04:57:56Z,"show tunes",0.728,0.525,1,-5.91,0,0.171,0.585,0,0.0962,0.779,141.855,4
0ChcE4uENOGTEthE5dGaXX,"5yCkSShz4MTqE4Lp6fVZMz","Fight for Me","Heathers: The Musical (World Premiere Cast Recording)","Barrett Wilbert Weed",2014-06-10,155493,54,spotify:user:gloomyarcher383,2020-08-12T04:58:01Z,"broadway,show tunes",0.337,0.326,3,-8.717,1,0.0309,0.58,0,0.216,0.117,98.552,4
0QCM97jGFzXZCxsWm3sgQ5,"0E3lRHTut04XpirvWC45bn,5yCkSShz4MTqE4Lp6fVZMz","Freeze Your Brain","Heathers: The Musical (World Premiere Cast Recording)","Ryan McCartan,Barrett Wilbert Weed",2014-06-10,173506,58,spotify:user:gloomyarcher383,2020-08-12T04:58:08Z,"show tunes,broadway",0.499,0.45,8,-8.201,1,0.0544,0.688,0,0.0645,0.36,134.932,4
6NqatMVtEM2iB4FcLGFxrN,"6hZR3bzXEjjaqDZQbZAVML,4oDa6M02fyYAXln8BOTjyx,5yCkSShz4MTqE4Lp6fVZMz,5U2zidY0OdTB6P5axinwOZ,5pESuWfJEKxJdEEhZKFDC5","Big Fun","Heathers: The Musical (World Premiere Cast Recording)","Jon Eidson,Evan Todd,Barrett Wilbert Weed,Jessica Keenan Wynn,Alice Lee",2014-06-10,254666,56,spotify:user:gloomyarcher383,2020-08-12T04:58:13Z,"show tunes,broadway",0.864,0.681,8,-6.032,1,0.232,0.538,0,0.555,0.734,118.061,4
5L5N8YOsBxdzR9h9sudBgG,"5yCkSShz4MTqE4Lp6fVZMz,0E3lRHTut04XpirvWC45bn","Dead Girl Walking","Heathers: The Musical (World Premiere Cast Recording)","Barrett Wilbert Weed,Ryan McCartan",2014-06-10,204613,63,spotify:user:gloomyarcher383,2020-08-12T04:58:20Z,"broadway,show tunes",0.537,0.664,3,-6.503,1,0.0951,0.518,0,0.0665,0.563,106.198,4
4KgQ3D90ZBCUkzH1F0CNsX,"5U2zidY0OdTB6P5axinwOZ,74c9px24FOFK37ZVY9nYPt,2jvtjvsfQfwHMgYBOdS4xF,0LOUFAF4plAL7N5hiklRfU,4KyX6IwYaHVTz4KSHtMJw0","The Me Inside of Me","Heathers: The Musical (World Premiere Cast Recording)","Jessica Keenan Wynn,Daniel Cooney,Dan Domenech,AJ Meijer,Michelle Duffy",2014-06-10,315946,51,spotify:user:gloomyarcher383,2020-08-12T04:58:27Z,"show tunes",0.529,0.33,10,-9.333,0,0.0588,0.839,0,0.0916,0.489,111.131,4
612SYVkgQ1cbMSkSPIjb36,"4oDa6M02fyYAXln8BOTjyx,6hZR3bzXEjjaqDZQbZAVML,5yCkSShz4MTqE4Lp6fVZMz,5pESuWfJEKxJdEEhZKFDC5,6Mbytr4DD854L4vp4J1LEj","Blue","Heathers: The Musical (World Premiere Cast Recording)","Evan Todd,Jon Eidson,Barrett Wilbert Weed,Alice Lee,Elle McLemore",2014-06-10,167853,54,spotify:user:gloomyarcher383,2020-08-12T04:58:32Z,"show tunes,broadway",0.757,0.704,6,-5.203,0,0.0604,0.637,0,0.188,0.763,107.974,4
7yxJmjusZamXwg4mZdnHxa,"0E3lRHTut04XpirvWC45bn,5yCkSShz4MTqE4Lp6fVZMz,6hZR3bzXEjjaqDZQbZAVML,4oDa6M02fyYAXln8BOTjyx","Our Love Is God","Heathers: The Musical (World Premiere Cast Recording)","Ryan McCartan,Barrett Wilbert Weed,Jon Eidson,Evan Todd",2014-06-10,318360,52,spotify:user:gloomyarcher383,2020-08-12T04:58:39Z,"show tunes,broadway",0.423,0.23,9,-14.205,1,0.0859,0.794,0,0.0872,0.211,80.854,4
5zkR2vfAGuzLeOL7MNKYvk,"2uZSmvyPg0kEoerFjAe0hq,74c9px24FOFK37ZVY9nYPt","My Dead Gay Son","Heathers: The Musical (World Premiere Cast Recording)","Anthony Crivello,Daniel Cooney",2014-06-10,222080,50,spotify:user:gloomyarcher383,2020-08-12T04:58:44Z,"show tunes",0.671,0.628,1,-6.417,1,0.239,0.677,0,0.321,0.744,120.815,4
2p0FjrYZlNhEejQOLXHP2n,"5yCkSShz4MTqE4Lp6fVZMz,0E3lRHTut04XpirvWC45bn","Seventeen","Heathers: The Musical (World Premiere Cast Recording)","Barrett Wilbert Weed,Ryan McCartan",2014-06-10,191533,62,spotify:user:gloomyarcher383,2020-08-12T04:58:49Z,"broadway,show tunes",0.336,0.217,9,-9.4,1,0.0487,0.662,0,0.315,0.302,77.158,4
0YmK2XraSa4UQR07q4FQvR,"4KyX6IwYaHVTz4KSHtMJw0,0LOUFAF4plAL7N5hiklRfU,6bXrSoj1NMYCqAp0dEc9NQ,1ARh5HbkQj54uNxQiVWyQQ,69WIieNeF3i0ldgbM9Z00Y","Shine a Light","Heathers: The Musical (World Premiere Cast Recording)","Michelle Duffy,AJ Meijer,Rachel Flynn,Dustin Sullivan,Charissa Hogeland",2014-06-10,151893,48,spotify:user:gloomyarcher383,2020-08-12T04:58:55Z,"show tunes",0.749,0.77,9,-4.959,1,0.106,0.467,0,0.0651,0.856,111.968,4
4cyGUA2c0C6unSxfbCqMaO,"6Mbytr4DD854L4vp4J1LEj","Lifeboat","Heathers: The Musical (World Premiere Cast Recording)","Elle McLemore",2014-06-10,99533,53,spotify:user:gloomyarcher383,2020-08-12T04:59:00Z,"show tunes",0.453,0.235,7,-10.099,0,0.0321,0.747,0.000161,0.102,0.448,82.073,4
1ddHu7EaziwvG3VN0kSpGd,"5pESuWfJEKxJdEEhZKFDC5,6Mbytr4DD854L4vp4J1LEj","Shine a Light (Reprise)","Heathers: The Musical (World Premiere Cast Recording)","Alice Lee,Elle McLemore",2014-06-10,42173,53,spotify:user:gloomyarcher383,2020-08-12T04:59:04Z,"show tunes",0.778,0.601,1,-5.376,0,0.0549,0.405,0,0.14,0.966,121.813,4
5KnCJAjo5FsmY4idAKGXDZ,"6u0kZHLrtCxD7vEqIO5Knt","Kindergarten Boyfriend","Heathers: The Musical (World Premiere Cast Recording)","Katie Ladner",2014-06-10,228720,46,spotify:user:gloomyarcher383,2020-08-12T04:59:09Z,"show tunes",0.397,0.189,5,-11.159,1,0.0692,0.884,0,0.182,0.192,82.487,4
2zmuNa0k9apz1QQGk3ClQb,"5U2zidY0OdTB6P5axinwOZ,4oDa6M02fyYAXln8BOTjyx,6hZR3bzXEjjaqDZQbZAVML,5yCkSShz4MTqE4Lp6fVZMz,4KyX6IwYaHVTz4KSHtMJw0","Yo Girl","Heathers: The Musical (World Premiere Cast Recording)","Jessica Keenan Wynn,Evan Todd,Jon Eidson,Barrett Wilbert Weed,Michelle Duffy",2014-06-10,106373,53,spotify:user:gloomyarcher383,2020-08-12T04:59:14Z,"show tunes,broadway",0.692,0.426,1,-8.706,1,0.155,0.706,0,0.593,0.6,104.303,3
6YYeBYEpkiR84eCDNPBDoF,"0E3lRHTut04XpirvWC45bn,5yCkSShz4MTqE4Lp6fVZMz,4KyX6IwYaHVTz4KSHtMJw0","Meant to Be Yours","Heathers: The Musical (World Premiere Cast Recording)","Ryan McCartan,Barrett Wilbert Weed,Michelle Duffy",2014-06-10,205826,65,spotify:user:gloomyarcher383,2020-08-12T04:59:22Z,"show tunes,broadway",0.505,0.589,6,-6.916,1,0.0852,0.514,0,0.058,0.585,99.648,4
0ZwCQw4tzcMGq8wZpx1KjX,"5yCkSShz4MTqE4Lp6fVZMz,4KyX6IwYaHVTz4KSHtMJw0,74c9px24FOFK37ZVY9nYPt,0E3lRHTut04XpirvWC45bn,6Mbytr4DD854L4vp4J1LEj","Dead Girl Walking (Reprise)","Heathers: The Musical (World Premiere Cast Recording)","Barrett Wilbert Weed,Michelle Duffy,Daniel Cooney,Ryan McCartan,Elle McLemore",2014-06-10,166600,58,spotify:user:gloomyarcher383,2020-08-12T04:59:26Z,"broadway,show tunes",0.745,0.6,8,-7.285,1,0.18,0.403,0,0.0595,0.706,110.275,4
1nMI7HkE0NOnuGMLP6MH6r,"5yCkSShz4MTqE4Lp6fVZMz,0E3lRHTut04XpirvWC45bn","I Am Damaged","Heathers: The Musical (World Premiere Cast Recording)","Barrett Wilbert Weed,Ryan McCartan",2014-06-10,86520,53,spotify:user:gloomyarcher383,2020-08-12T04:59:31Z,"broadway,show tunes",0.56,0.213,4,-12.029,1,0.276,0.77,0,0.349,0.336,81.855,4
7APBZfwOZRSDmkskR8yrdP,"5yCkSShz4MTqE4Lp6fVZMz,5pESuWfJEKxJdEEhZKFDC5,6u0kZHLrtCxD7vEqIO5Knt,6Mbytr4DD854L4vp4J1LEj","Seventeen (Reprise)","Heathers: The Musical (World Premiere Cast Recording)","Barrett Wilbert Weed,Alice Lee,Katie Ladner,Elle McLemore",2014-06-10,164186,50,spotify:user:gloomyarcher383,2020-08-12T04:59:37Z,"broadway,show tunes",0.328,0.449,8,-8.09,1,0.071,0.728,0,0.0499,0.558,153.2,4
0z5QvYyZ7hJ43Aa2bp2N31,"5yCkSShz4MTqE4Lp6fVZMz,3iMYbOWvKWy8lsjhf7Dkcf","A Cautionary Tale","Mean Girls (Original Broadway Cast Recording)","Barrett Wilbert Weed,Grey Henson",2018-05-18,96000,51,spotify:user:gloomyarcher383,2020-08-12T04:59:57Z,"broadway,show tunes",0.554,0.738,2,-4.21,0,0.0403,0.00838,0,0.551,0.425,105.003,4
53sz4K5pKUWMINwSgD5peH,"3hjgA2bJfvsFAbHNM60dvG,6B1foTh2pK3K4MKQzYaKRu","It Roars","Mean Girls (Original Broadway Cast Recording)","Erika Henningsen,Original Broadway Cast of Mean Girls",2018-05-18,211120,47,spotify:user:gloomyarcher383,2020-08-12T05:00:02Z,"broadway,show tunes",0.537,0.753,10,-4.952,1,0.0609,0.119,0,0.161,0.579,107.352,4
0MeZrItVxB77JoApl5rUrN,"3iMYbOWvKWy8lsjhf7Dkcf,5yCkSShz4MTqE4Lp6fVZMz,3hjgA2bJfvsFAbHNM60dvG,6B1foTh2pK3K4MKQzYaKRu","Where Do You Belong?","Mean Girls (Original Broadway Cast Recording)","Grey Henson,Barrett Wilbert Weed,Erika Henningsen,Original Broadway Cast of Mean Girls",2018-05-18,293186,47,spotify:user:gloomyarcher383,2020-08-12T05:00:06Z,"broadway,show tunes",0.456,0.719,10,-5.405,1,0.138,0.45,0,0.153,0.482,143.529,4
